Year,Number of Bedrooms,Property Type,County,UNIT,Rent_Price,Land_Price,Population of County,Avg_Rent_By_Bedroom,Rent_Land_Ratio,vat_internal_€m,paye_income_tax_and_usc_€m,self_employed_income_tax_€m,corporation_tax_€m,capital_gains_tax_€m
2022,Two bed,All property types,Kildare,Euro,986.8,18680,247774,1274.9833802816902,0.052826552462526766,487.01,933.79,120.42,168.72,65.43
2022,Two bed,All property types,Kildare,Euro,962.67,18680,247774,1274.9833802816902,0.0515347965738758,487.01,933.79,120.42,168.72,65.43
2022,1 to 2 bed,All property types,Kildare,Euro,946.7,18680,247774,1184.0090322580645,0.05067987152034262,487.01,933.79,120.42,168.72,65.43
2022,1 to 2 bed,All property types,Kildare,Euro,939.55,18680,247774,1184.0090322580645,0.05029710920770878,487.01,933.79,120.42,168.72,65.43
2022,One bed,All property types,Kildare,Euro,923.05,18680,247774,1057.0936904761904,0.04941381156316916,487.01,933.79,120.42,168.72,65.43
2022,One bed,All property types,Kildare,Euro,903.63,18680,247774,1057.0936904761904,0.04837419700214133,487.01,933.79,120.42,168.72,65.43
2022,One bed,All property types,Kildare,Euro,856.06,18680,247774,1057.0936904761904,0.04582762312633833,487.01,933.79,120.42,168.72,65.43
2022,One bed,All property types,Kildare,Euro,836.01,18680,247774,1057.0936904761904,0.04475428265524625,487.01,933.79,120.42,168.72,65.43
2022,Four plus bed,All property types,Kilkenny,Euro,1157.74,15200,104160,1680.8637333333334,0.0761671052631579,127.72,357.33,54.65,65.33,17.77
2022,Two bed,All property types,Kilkenny,Euro,1043.75,15200,104160,1274.9833802816902,0.06866776315789473,127.72,357.33,54.65,65.33,17.77
2022,All bedrooms,All property types,Kilkenny,Euro,1037.8,15200,104160,1298.127292225201,0.06827631578947368,127.72,357.33,54.65,65.33,17.77
2022,Three bed,All property types,Kilkenny,Euro,1021.09,15200,104160,1385.131496350365,0.06717697368421052,127.72,357.33,54.65,65.33,17.77
2022,All bedrooms,All property types,Kilkenny,Euro,1008.56,15200,104160,1298.127292225201,0.06635263157894737,127.72,357.33,54.65,65.33,17.77
2022,1 to 3 bed,All property types,Kilkenny,Euro,1004.98,15200,104160,1230.7152459016395,0.0661171052631579,127.72,357.33,54.65,65.33,17.77
2022,1 to 2 bed,All property types,Kilkenny,Euro,993.67,15200,104160,1184.0090322580645,0.06537302631578946,127.72,357.33,54.65,65.33,17.77
2022,Three bed,All property types,Kilkenny,Euro,942.18,15200,104160,1385.131496350365,0.06198552631578947,127.72,357.33,54.65,65.33,17.77
2022,All bedrooms,All property types,Kilkenny,Euro,940.06,15200,104160,1298.127292225201,0.06184605263157894,127.72,357.33,54.65,65.33,17.77
2022,All bedrooms,All property types,Kilkenny,Euro,935.34,15200,104160,1298.127292225201,0.06153552631578948,127.72,357.33,54.65,65.33,17.77
2022,1 to 3 bed,All property types,Kilkenny,Euro,877.14,15200,104160,1230.7152459016395,0.05770657894736842,127.72,357.33,54.65,65.33,17.77
2022,1 to 3 bed,All property types,Kilkenny,Euro,871.33,15200,104160,1230.7152459016395,0.05732434210526316,127.72,357.33,54.65,65.33,17.77
2022,1 to 3 bed,All property types,Kilkenny,Euro,851.03,15200,104160,1230.7152459016395,0.055988815789473685,127.72,357.33,54.65,65.33,17.77
2022,All bedrooms,All property types,Kilkenny,Euro,844.73,15200,104160,1298.127292225201,0.05557434210526316,127.72,357.33,54.65,65.33,17.77
2022,Two bed,All property types,Kilkenny,Euro,830.42,15200,104160,1274.9833802816902,0.0546328947368421,127.72,357.33,54.65,65.33,17.77
2022,All bedrooms,All property types,Kilkenny,Euro,803.87,15200,104160,1298.127292225201,0.052886184210526314,127.72,357.33,54.65,65.33,17.77
2022,1 to 3 bed,All property types,Kilkenny,Euro,802.9,15200,104160,1230.7152459016395,0.05282236842105263,127.72,357.33,54.65,65.33,17.77
2022,1 to 2 bed,All property types,Kilkenny,Euro,789.48,15200,104160,1184.0090322580645,0.05193947368421053,127.72,357.33,54.65,65.33,17.77
2022,One bed,All property types,Kilkenny,Euro,707.19,15200,104160,1057.0936904761904,0.046525657894736845,127.72,357.33,54.65,65.33,17.77
2022,Four plus bed,All property types,Laois,Euro,1115.77,14625,91877,1680.8637333333334,0.07629196581196582,99.83,89.49,30.21,27.3,10.06
2022,Four plus bed,All property types,Laois,Euro,1069.61,14625,91877,1680.8637333333334,0.07313572649572649,99.83,89.49,30.21,27.3,10.06
2022,Three bed,All property types,Laois,Euro,1032.16,14625,91877,1385.131496350365,0.07057504273504274,99.83,89.49,30.21,27.3,10.06
2022,Three bed,All property types,Laois,Euro,1002.06,14625,91877,1385.131496350365,0.06851692307692307,99.83,89.49,30.21,27.3,10.06
2022,Three bed,All property types,Laois,Euro,998.74,14625,91877,1385.131496350365,0.06828991452991454,99.83,89.49,30.21,27.3,10.06
2022,All bedrooms,All property types,Laois,Euro,989.88,14625,91877,1298.127292225201,0.06768410256410257,99.83,89.49,30.21,27.3,10.06
2022,1 to 3 bed,All property types,Laois,Euro,970.21,14625,91877,1230.7152459016395,0.06633914529914531,99.83,89.49,30.21,27.3,10.06
2022,All bedrooms,All property types,Laois,Euro,950.74,14625,91877,1298.127292225201,0.06500786324786324,99.83,89.49,30.21,27.3,10.06
2022,Two bed,All property types,Laois,Euro,942.06,14625,91877,1274.9833802816902,0.06441435897435897,99.83,89.49,30.21,27.3,10.06
2022,Three bed,All property types,Laois,Euro,941.97,14625,91877,1385.131496350365,0.06440820512820512,99.83,89.49,30.21,27.3,10.06
2022,All bedrooms,All property types,Laois,Euro,932.67,14625,91877,1298.127292225201,0.06377230769230768,99.83,89.49,30.21,27.3,10.06
2022,1 to 3 bed,All property types,Laois,Euro,930.77,14625,91877,1230.7152459016395,0.06364239316239316,99.83,89.49,30.21,27.3,10.06
2022,All bedrooms,All property types,Laois,Euro,929.04,14625,91877,1298.127292225201,0.06352410256410256,99.83,89.49,30.21,27.3,10.06
2022,1 to 3 bed,All property types,Laois,Euro,913.8,14625,91877,1230.7152459016395,0.06248205128205128,99.83,89.49,30.21,27.3,10.06
2022,1 to 2 bed,All property types,Laois,Euro,908.26,14625,91877,1184.0090322580645,0.06210324786324786,99.83,89.49,30.21,27.3,10.06
2022,Two bed,All property types,Laois,Euro,900.92,14625,91877,1274.9833802816902,0.061601367521367516,99.83,89.49,30.21,27.3,10.06
2022,Two bed,All property types,Laois,Euro,895.78,14625,91877,1274.9833802816902,0.06124991452991453,99.83,89.49,30.21,27.3,10.06
2022,1 to 3 bed,All property types,Laois,Euro,880.46,14625,91877,1230.7152459016395,0.06020239316239317,99.83,89.49,30.21,27.3,10.06
2022,All bedrooms,All property types,Laois,Euro,868.81,14625,91877,1298.127292225201,0.05940581196581196,99.83,89.49,30.21,27.3,10.06
2022,1 to 3 bed,All property types,Laois,Euro,855.76,14625,91877,1230.7152459016395,0.058513504273504276,99.83,89.49,30.21,27.3,10.06
2022,1 to 2 bed,All property types,Laois,Euro,855.29,14625,91877,1184.0090322580645,0.05848136752136752,99.83,89.49,30.21,27.3,10.06
2022,Two bed,All property types,Laois,Euro,854.0,14625,91877,1274.9833802816902,0.05839316239316239,99.83,89.49,30.21,27.3,10.06
2022,1 to 2 bed,All property types,Laois,Euro,847.6,14625,91877,1184.0090322580645,0.05795555555555556,99.83,89.49,30.21,27.3,10.06
2022,1 to 2 bed,All property types,Laois,Euro,809.06,14625,91877,1184.0090322580645,0.05532034188034188,99.83,89.49,30.21,27.3,10.06
2022,One bed,All property types,Laois,Euro,734.03,14625,91877,1057.0936904761904,0.050190085470085466,99.83,89.49,30.21,27.3,10.06
2022,One bed,All property types,Laois,Euro,701.52,14625,91877,1057.0936904761904,0.04796717948717948,99.83,89.49,30.21,27.3,10.06
2022,One bed,All property types,Laois,Euro,700.57,14625,91877,1057.0936904761904,0.04790222222222223,99.83,89.49,30.21,27.3,10.06
2022,Four plus bed,All property types,Leitrim,Euro,906.36,7625,35199,1680.8637333333334,0.11886688524590164,21.17,188.69,12.31,12.44,4.64
2022,Four plus bed,All property types,Leitrim,Euro,827.6,7625,35199,1680.8637333333334,0.10853770491803279,21.17,188.69,12.31,12.44,4.64
2022,Three bed,All property types,Leitrim,Euro,812.63,7625,35199,1385.131496350365,0.10657442622950819,21.17,188.69,12.31,12.44,4.64
2022,All bedrooms,All property types,Leitrim,Euro,756.71,7625,35199,1298.127292225201,0.09924065573770492,21.17,188.69,12.31,12.44,4.64
2022,1 to 3 bed,All property types,Leitrim,Euro,730.12,7625,35199,1230.7152459016395,0.09575344262295082,21.17,188.69,12.31,12.44,4.64
2022,Two bed,All property types,Leitrim,Euro,719.92,7625,35199,1274.9833802816902,0.09441573770491803,21.17,188.69,12.31,12.44,4.64
2022,Three bed,All property types,Leitrim,Euro,715.11,7625,35199,1385.131496350365,0.0937849180327869,21.17,188.69,12.31,12.44,4.64
2022,All bedrooms,All property types,Leitrim,Euro,710.51,7625,35199,1298.127292225201,0.0931816393442623,21.17,188.69,12.31,12.44,4.64
2022,1 to 2 bed,All property types,Leitrim,Euro,692.34,7625,35199,1184.0090322580645,0.09079868852459017,21.17,188.69,12.31,12.44,4.64
2022,1 to 3 bed,All property types,Leitrim,Euro,682.32,7625,35199,1230.7152459016395,0.08948459016393444,21.17,188.69,12.31,12.44,4.64
2022,Two bed,All property types,Leitrim,Euro,677.74,7625,35199,1274.9833802816902,0.08888393442622951,21.17,188.69,12.31,12.44,4.64
2022,1 to 2 bed,All property types,Leitrim,Euro,650.27,7625,35199,1184.0090322580645,0.08528131147540984,21.17,188.69,12.31,12.44,4.64
2022,Three bed,All property types,Leitrim,Euro,634.44,7625,35199,1385.131496350365,0.08320524590163936,21.17,188.69,12.31,12.44,4.64
2022,One bed,All property types,Leitrim,Euro,613.46,7625,35199,1057.0936904761904,0.08045377049180329,21.17,188.69,12.31,12.44,4.64
2022,All bedrooms,All property types,Leitrim,Euro,612.75,7625,35199,1298.127292225201,0.08036065573770491,21.17,188.69,12.31,12.44,4.64
2022,1 to 3 bed,All property types,Leitrim,Euro,596.15,7625,35199,1230.7152459016395,0.07818360655737705,21.17,188.69,12.31,12.44,4.64
2022,One bed,All property types,Leitrim,Euro,559.18,7625,35199,1057.0936904761904,0.07333508196721311,21.17,188.69,12.31,12.44,4.64
2022,1 to 2 bed,All property types,Leitrim,Euro,545.09,7625,35199,1184.0090322580645,0.0714872131147541,21.17,188.69,12.31,12.44,4.64
2022,Four plus bed,All property types,Limerick,Euro,1983.25,14833,209536,1680.8637333333334,0.1337052518034113,360.65,763.67,106.06,404.3,74.21
2022,Four plus bed,All property types,Limerick,Euro,1728.91,14833,209536,1680.8637333333334,0.11655834962583429,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,1665.94,14833,209536,1298.127292225201,0.11231308568731882,360.65,763.67,106.06,404.3,74.21
2022,Four plus bed,All property types,Limerick,Euro,1622.81,14833,209536,1680.8637333333334,0.10940537989617743,360.65,763.67,106.06,404.3,74.21
2022,Four plus bed,All property types,Limerick,Euro,1548.12,14833,209536,1680.8637333333334,0.10436998584237847,360.65,763.67,106.06,404.3,74.21
2022,Four plus bed,All property types,Limerick,Euro,1528.73,14833,209536,1680.8637333333334,0.1030627654554035,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,1410.23,14833,209536,1298.127292225201,0.09507382188363783,360.65,763.67,106.06,404.3,74.21
2022,Three bed,All property types,Limerick,Euro,1372.61,14833,209536,1385.131496350365,0.09253758511427222,360.65,763.67,106.06,404.3,74.21
2022,Three bed,All property types,Limerick,Euro,1332.15,14833,209536,1385.131496350365,0.08980988336816559,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,1308.28,14833,209536,1298.127292225201,0.08820063372210611,360.65,763.67,106.06,404.3,74.21
2022,1 to 3 bed,All property types,Limerick,Euro,1308.16,14833,209536,1230.7152459016395,0.08819254365266636,360.65,763.67,106.06,404.3,74.21
2022,1 to 3 bed,All property types,Limerick,Euro,1268.9,14833,209536,1230.7152459016395,0.08554574260095733,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,1263.82,14833,209536,1298.127292225201,0.08520326299467404,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,1260.06,14833,209536,1298.127292225201,0.08494977415222814,360.65,763.67,106.06,404.3,74.21
2022,Three bed,All property types,Limerick,Euro,1255.4,14833,209536,1385.131496350365,0.08463560978898403,360.65,763.67,106.06,404.3,74.21
2022,Three bed,All property types,Limerick,Euro,1254.21,14833,209536,1385.131496350365,0.08455538326703971,360.65,763.67,106.06,404.3,74.21
2022,1 to 3 bed,All property types,Limerick,Euro,1219.35,14833,209536,1230.7152459016395,0.08220521809478865,360.65,763.67,106.06,404.3,74.21
2022,1 to 3 bed,All property types,Limerick,Euro,1208.81,14833,209536,1230.7152459016395,0.08149464032899616,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,1190.5,14833,209536,1298.127292225201,0.08026023056697904,360.65,763.67,106.06,404.3,74.21
2022,Two bed,All property types,Limerick,Euro,1171.67,14833,209536,1274.9833802816902,0.07899076383738961,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,1164.08,14833,209536,1298.127292225201,0.07847906694532461,360.65,763.67,106.06,404.3,74.21
2022,Two bed,All property types,Limerick,Euro,1162.95,14833,209536,1274.9833802816902,0.07840288545810019,360.65,763.67,106.06,404.3,74.21
2022,Three bed,All property types,Limerick,Euro,1155.49,14833,209536,1385.131496350365,0.07789995280792827,360.65,763.67,106.06,404.3,74.21
2022,1 to 2 bed,All property types,Limerick,Euro,1145.76,14833,209536,1184.0090322580645,0.07724398301085418,360.65,763.67,106.06,404.3,74.21
2022,Three bed,All property types,Limerick,Euro,1137.46,14833,209536,1385.131496350365,0.07668441987460392,360.65,763.67,106.06,404.3,74.21
2022,1 to 2 bed,All property types,Limerick,Euro,1137.11,14833,209536,1184.0090322580645,0.07666082383873794,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,1132.51,14833,209536,1298.127292225201,0.07635070451021371,360.65,763.67,106.06,404.3,74.21
2022,1 to 3 bed,All property types,Limerick,Euro,1128.37,14833,209536,1230.7152459016395,0.0760715971145419,360.65,763.67,106.06,404.3,74.21
2022,Two bed,All property types,Limerick,Euro,1110.8,14833,209536,1274.9833802816902,0.07488707611406997,360.65,763.67,106.06,404.3,74.21
2022,1 to 3 bed,All property types,Limerick,Euro,1099.97,14833,209536,1230.7152459016395,0.0741569473471314,360.65,763.67,106.06,404.3,74.21
2022,1 to 3 bed,All property types,Limerick,Euro,1072.65,14833,209536,1230.7152459016395,0.07231510820467876,360.65,763.67,106.06,404.3,74.21
2022,Two bed,All property types,Limerick,Euro,1067.05,14833,209536,1274.9833802816902,0.07193757163082316,360.65,763.67,106.06,404.3,74.21
2022,1 to 2 bed,All property types,Limerick,Euro,1067.05,14833,209536,1184.0090322580645,0.07193757163082316,360.65,763.67,106.06,404.3,74.21
2022,1 to 3 bed,All property types,Limerick,Euro,1065.78,14833,209536,1230.7152459016395,0.07185195172925234,360.65,763.67,106.06,404.3,74.21
2022,Two bed,All property types,Limerick,Euro,1061.42,14833,209536,1274.9833802816902,0.07155801253960764,360.65,763.67,106.06,404.3,74.21
2022,1 to 2 bed,All property types,Limerick,Euro,1053.17,14833,209536,1184.0090322580645,0.07100182026562395,360.65,763.67,106.06,404.3,74.21
2022,Three bed,All property types,Limerick,Euro,1043.62,14833,209536,1385.131496350365,0.07035798557270949,360.65,763.67,106.06,404.3,74.21
2022,1 to 2 bed,All property types,Limerick,Euro,1002.56,14833,209536,1184.0090322580645,0.06758983347940403,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,963.47,14833,209536,1298.127292225201,0.06495449335940133,360.65,763.67,106.06,404.3,74.21
2022,1 to 3 bed,All property types,Limerick,Euro,963.47,14833,209536,1230.7152459016395,0.06495449335940133,360.65,763.67,106.06,404.3,74.21
2022,Two bed,All property types,Limerick,Euro,958.85,14833,209536,1274.9833802816902,0.06464302568597047,360.65,763.67,106.06,404.3,74.21
2022,1 to 2 bed,All property types,Limerick,Euro,944.15,14833,209536,1184.0090322580645,0.06365199217959953,360.65,763.67,106.06,404.3,74.21
2022,Four plus bed,All property types,Limerick,Euro,919.82,14833,209536,1680.8637333333334,0.06201173060068766,360.65,763.67,106.06,404.3,74.21
2022,One bed,All property types,Limerick,Euro,881.26,14833,209536,1057.0936904761904,0.05941212162071058,360.65,763.67,106.06,404.3,74.21
2022,Three bed,All property types,Limerick,Euro,880.89,14833,209536,1385.131496350365,0.05938717723993798,360.65,763.67,106.06,404.3,74.21
2022,One bed,All property types,Limerick,Euro,867.67,14833,209536,1057.0936904761904,0.05849592125665745,360.65,763.67,106.06,404.3,74.21
2022,One bed,All property types,Limerick,Euro,824.04,14833,209536,1057.0936904761904,0.0555545068428504,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,816.16,14833,209536,1298.127292225201,0.05502325894963932,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,801.3,14833,209536,1298.127292225201,0.05402143868401537,360.65,763.67,106.06,404.3,74.21
2022,1 to 3 bed,All property types,Limerick,Euro,800.63,14833,209536,1230.7152459016395,0.053976269129643366,360.65,763.67,106.06,404.3,74.21
2022,Three bed,All property types,Limerick,Euro,792.04,14833,209536,1385.131496350365,0.053397154992247016,360.65,763.67,106.06,404.3,74.21
2022,Three bed,All property types,Limerick,Euro,751.4,14833,209536,1385.131496350365,0.05065731814198072,360.65,763.67,106.06,404.3,74.21
2022,1 to 3 bed,All property types,Limerick,Euro,746.39,14833,209536,1230.7152459016395,0.05031955774287063,360.65,763.67,106.06,404.3,74.21
2022,Two bed,All property types,Limerick,Euro,733.74,14833,209536,1274.9833802816902,0.04946672958942898,360.65,763.67,106.06,404.3,74.21
2022,All bedrooms,All property types,Limerick,Euro,717.78,14833,209536,1298.127292225201,0.04839075035394053,360.65,763.67,106.06,404.3,74.21
2022,1 to 2 bed,All property types,Limerick,Euro,713.37,14833,209536,1184.0090322580645,0.04809344030202926,360.65,763.67,106.06,404.3,74.21
